RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags,UndirectedPairKey
"[""22348""] -> [""85123A""]","[""22348""]","[""85123A""]",22348 — TEA BAG PLATE RED RETROSPOT,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.024319263083308,0.1382731045652394,0.0082498228565644,0.3392299687825182,0.0596632503660322,2.453332987995972,0.0048871228492966,1.3041252700989054,0.1994466095742752,0.1422658165517376,0.0596632503660322,0.3392299687825182,0.7383177570093457,0.2009568642172788,0.0033627000072678,333.8212550703244,False,False,False,False,,"[""22348""] || [""85123A""]"
"[""22352""] -> [""85099B""]","[""22352""]","[""85099B""]",22352 — LUNCH BOX WITH CUTLERY RETROSPOT,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0282670310760198,0.1015538009920032,0.0090343152140904,0.3196060877350044,0.0889608771492648,3.147160269857073,0.0061636907655616,1.3204794793314898,0.2042834824421346,0.1686192097809466,0.0889608771492648,0.3196060877350044,0.6067462811648858,0.2180522867430012,0.0028706244485288,599.0171655858013,False,False,False,False,,"[""22352""] || [""85099B""]"
"[""22356""] -> [""22355""]","[""22356""]","[""22355""]",22356 — CHARLOTTE BAG PINK POLKADOT,22355 — CHARLOTTE BAG SUKI DESIGN,1,1,0.0400850288490737,0.0440834092519485,0.0210800688328778,0.5258838383838385,0.4781859931113663,11.929291479664617,0.0193129841012479,2.0162075629093392,0.5020349157476024,0.5014681301127649,0.4781859931113663,0.5258838383838385,0.0633774568792619,0.4818004291318898,0.0017670847316298,9089.952293895953,False,False,False,False,,"[""22355""] || [""22356""]"
"[""22355""] -> [""22383""]","[""22355""]","[""22383""]",22355 — CHARLOTTE BAG SUKI DESIGN,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0440834092519485,0.0606842797854033,0.015259641664136,0.3461538461538461,0.2514595496246872,5.704176557387567,0.0125844717231963,1.436600513269383,0.2988066978892667,0.2950316766970954,0.2514595496246872,0.3461538461538461,0.1854679106587503,0.2854695663684428,0.0026751699409396,2605.313497485003,False,False,False,False,,"[""22355""] || [""22383""]"
"[""22661""] -> [""22355""]","[""22661""]","[""22355""]",22661 — CHARLOTTE BAG DOLLY GIRL DESIGN,22355 — CHARLOTTE BAG SUKI DESIGN,1,1,0.0159682154064176,0.0440834092519485,0.0085788035226237,0.5372424722662441,0.1946039035591274,12.18695380830821,0.0078748701478393,2.065696468363084,0.3659231879126857,0.3233411236770964,0.1946039035591274,0.5372424722662441,0.5462143559488691,0.4931590630142955,0.0007039333747843,3700.829668939824,False,False,True,True,high directional confidence imbalance,"[""22355""] || [""22661""]"
"[""23204""] -> [""22355""]","[""23204""]","[""22355""]",23204 — CHARLOTTE BAG APPLES DESIGN,22355 — CHARLOTTE BAG SUKI DESIGN,1,1,0.0147535175625063,0.0440834092519485,0.0075918615244457,0.5145797598627787,0.1722158438576349,11.672866699619728,0.006941476171832,1.969255732883795,0.3433978018602068,0.2976890786992824,0.1722158438576349,0.5145797598627787,0.5723456790123457,0.4704963506108301,0.0006503853526137,3108.4293932514342,False,False,True,True,high directional confidence imbalance,"[""22355""] || [""23204""]"
"[""22355""] -> [""85099B""]","[""22355""]","[""85099B""]",22355 — CHARLOTTE BAG SUKI DESIGN,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0440834092519485,0.1015538009920032,0.0155127037149509,0.351894374282434,0.152753550959382,3.465102938984466,0.0110358659447294,1.3862650829689376,0.252323962620908,0.2318471807770619,0.152753550959382,0.351894374282434,0.4416569428238039,0.2503405732904308,0.0044768377702214,1251.7061258828155,False,False,False,False,,"[""22355""] || [""85099B""]"
"[""22356""] -> [""85099B""]","[""22356""]","[""85099B""]",22356 — CHARLOTTE BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0400850288490737,0.1015538009920032,0.0151584168438101,0.3781565656565657,0.1492648891103912,3.723706665458472,0.0110876298013125,1.4448109433793574,0.2637107273834784,0.2375826126615617,0.1492648891103912,0.3781565656565657,0.4859943977591037,0.2766027646645624,0.0040707870424975,1383.716713436036,False,False,False,False,,"[""22356""] || [""85099B""]"
"[""22367""] -> [""47591D""]","[""22367""]","[""47591D""]",22367 — CHILDRENS APRON SPACEBOY DESIGN,47591D — PINK FAIRY CAKE CHILDRENS APRON,1,1,0.0292539730741977,0.030671120558761,0.0115143233120761,0.393598615916955,0.3754125412541254,12.832873685292403,0.0106170711770946,1.598493843985838,0.3845055785855402,0.3843980445261012,0.3754125412541254,0.393598615916955,0.029273392577104,0.362927495358194,0.0008972521349814,5275.834462602012,False,False,False,False,,"[""22367""] || [""47591D""]"
"[""22380""] -> [""22379""]","[""22380""]","[""22379""]",22380 — TOY TIDY SPACEBOY,22379 — RECYCLING BAG RETROSPOT,1,1,0.0174106690960623,0.0397307419779329,0.0090343152140904,0.5188953488372092,0.2273885350318471,13.0602984743001,0.0083425764125716,1.995967521205988,0.3731419419345281,0.3434979668163005,0.2273885350318471,0.5188953488372092,0.4639663335086796,0.4791646068592762,0.0006917388015188,4213.724683220177,False,False,False,False,,"[""22379""] || [""22380""]"
"[""22381""] -> [""22379""]","[""22381""]","[""22379""]",22381 — TOY TIDY PINK POLKADOT,22379 — RECYCLING BAG RETROSPOT,1,1,0.0278368255896345,0.0397307419779329,0.0158922967911731,0.5709090909090909,0.4,14.369454545454545,0.0147863190561867,2.2379156436954952,0.4854545454545454,0.4778740800290766,0.4,0.5709090909090909,0.2301665034280117,0.5311783489311579,0.0011059777349864,8367.862731347328,False,False,False,False,,"[""22379""] || [""22381""]"
"[""22379""] -> [""22386""]","[""22379""]","[""22386""]",22379 — RECYCLING BAG RETROSPOT,22386 — JUMBO BAG PINK POLKADOT,1,1,0.0397307419779329,0.056812430407936,0.0126531025407429,0.3184713375796178,0.2227171492204899,5.605662973628586,0.010395902527066,1.3839294245416265,0.2705942434000539,0.2663250427845056,0.2227171492204899,0.3184713375796178,0.2036199095022624,0.2616589071716818,0.0022572000136769,2088.9893993474266,False,False,False,False,,"[""22379""] || [""22386""]"
"[""22379""] -> [""85099B""]","[""22379""]","[""85099B""]",22379 — RECYCLING BAG RETROSPOT,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0397307419779329,0.1015538009920032,0.0194098592974997,0.4885350318471337,0.1911288312982806,4.810603119479525,0.0153750514334081,1.7566133654328204,0.3398319315727072,0.3055701714585555,0.1911288312982806,0.4885350318471337,0.5072674418604651,0.3869812308551305,0.0040348078640916,2683.478816992624,False,False,False,False,,"[""22379""] || [""85099B""]"
"[""22380""] -> [""22381""]","[""22380""]","[""22381""]",22380 — TOY TIDY SPACEBOY,22381 — TOY TIDY PINK POLKADOT,1,1,0.0174106690960623,0.0278368255896345,0.008907784188683,0.5116279069767442,0.32,18.37953488372093,0.0084231264296571,1.9906198333164624,0.4158139534883721,0.4046244310870985,0.32,0.5116279069767442,0.2869080779944289,0.4837910813871096,0.0004846577590259,6055.823871491658,False,False,False,False,,"[""22380""] || [""22381""]"
"[""22381""] -> [""22386""]","[""22381""]","[""22386""]",22381 — TOY TIDY PINK POLKADOT,22386 — JUMBO BAG PINK POLKADOT,1,1,0.0278368255896345,0.056812430407936,0.0107045247494685,0.3845454545454546,0.1884187082405345,6.768685158939057,0.0091230470328796,1.5325056522175338,0.2864820813929946,0.2691757006217755,0.1884187082405345,0.3845454545454546,0.3918548939082819,0.3277330241375185,0.0015814777165889,2268.049313155483,False,False,False,False,,"[""22381""] || [""22386""]"
"[""22381""] -> [""85099B""]","[""22381""]","[""85099B""]",22381 — TOY TIDY PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0278368255896345,0.1015538009920032,0.0124759591051725,0.4481818181818181,0.1228507351108895,4.413245135129012,0.0096490236589937,1.628156209075447,0.2855162766463539,0.2346475353098161,0.1228507351108895,0.4481818181818181,0.6305194805194804,0.3466280171898149,0.0028269354461788,1490.0216758811696,False,False,False,False,,"[""22381""] || [""85099B""]"
"[""22382""] -> [""22383""]","[""22382""]","[""22383""]",22382 — LUNCH BAG SPACEBOY DESIGN,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0544842595404393,0.0606842797854033,0.0259388602085231,0.4760798885276358,0.4274395329441201,7.845193025462075,0.0226325221586705,1.792860590090449,0.4517597107358779,0.4511046056031145,0.4274395329441201,0.4760798885276358,0.0694838343732274,0.4153956087422324,0.0033063380498525,6893.047581436194,False,False,False,False,,"[""22382""] || [""22383""]"
"[""22384""] -> [""22382""]","[""22384""]","[""22382""]",22384 — LUNCH BAG PINK POLKADOT,22382 — LUNCH BAG SPACEBOY DESIGN,1,1,0.0532948679016094,0.0544842595404393,0.0213078246786111,0.3998100664767331,0.3910822108685555,7.338083876866969,0.0184040932636864,1.5753608776960717,0.3954461386726443,0.395422058976513,0.3910822108685555,0.3998100664767331,0.0137547556335967,0.3453258069362938,0.0029037314149247,5149.462381500829,False,False,False,False,,"[""22382""] || [""22384""]"
"[""22385""] -> [""22382""]","[""22385""]","[""22382""]",22385 — JUMBO BAG SPACEBOY DESIGN,22382 — LUNCH BAG SPACEBOY DESIGN,1,1,0.0315821439416945,0.0544842595404393,0.0095151331106387,0.3012820512820513,0.1746400371574547,5.529708099610562,0.0077944033832759,1.3532151881806558,0.237961044219753,0.2293815786648344,0.1746400371574547,0.3012820512820513,0.2991735537190083,0.246797791741612,0.0017207297273627,1523.6826402394877,False,False,False,False,,"[""22382""] || [""22385""]"
"[""22662""] -> [""22382""]","[""22662""]","[""22382""]",22662 — LUNCH BAG DOLLY GIRL DESIGN,22382 — LUNCH BAG SPACEBOY DESIGN,1,1,0.025154367850997,0.0544842595404393,0.0139184127948172,0.5533199195171027,0.2554575011611704,10.155592168898202,0.0125478956882478,2.116762716254062,0.4043887103391366,0.3759650568637183,0.2554575011611704,0.5533199195171027,0.4462841740469772,0.4988356599766633,0.0013705171065694,4925.220769219822,False,False,False,False,,"[""22382""] || [""22662""]"
"[""23206""] -> [""22382""]","[""23206""]","[""22382""]",23206 — LUNCH BAG APPLE DESIGN,22382 — LUNCH BAG SPACEBOY DESIGN,1,1,0.0262172284644194,0.0544842595404393,0.0099453385970239,0.3793436293436293,0.1825359962842545,6.962444429699422,0.0085169123169375,1.5234126082676591,0.2809398128139419,0.2631422948070575,0.1825359962842545,0.3793436293436293,0.3994992846924177,0.32485936980319,0.0014284262800864,2179.458719340653,False,False,False,False,,"[""22382""] || [""23206""]"
"[""23207""] -> [""22382""]","[""23207""]","[""22382""]",23207 — LUNCH BAG ALPHABET DESIGN,22382 — LUNCH BAG SPACEBOY DESIGN,1,1,0.0187265917602996,0.0544842595404393,0.0076930863447717,0.4108108108108108,0.1411983279145378,7.539990710636321,0.0066727818589957,1.6047744218809057,0.2760045693626743,0.2408439319885432,0.1411983279145378,0.4108108108108108,0.5457705677867903,0.3563265512703714,0.001020304485776,1858.6526815107231,False,False,False,False,,"[""22382""] || [""23207""]"
"[""23209""] -> [""22382""]","[""23209""]","[""22382""]",23209 — LUNCH BAG VINTAGE DOILY,22382 — LUNCH BAG SPACEBOY DESIGN,1,1,0.0277862131794716,0.0544842595404393,0.0086800283429496,0.3123861566484517,0.1593125870877844,5.733512013989882,0.0071661170924333,1.3750679245358908,0.2358493718681181,0.2230852903848094,0.1593125870877844,0.3123861566484517,0.3627922971114168,0.2579018971080123,0.0015139112505163,1458.1755839525683,False,False,False,False,,"[""22382""] || [""23209""]"
"[""22384""] -> [""22383""]","[""22384""]","[""22383""]",22384 — LUNCH BAG PINK POLKADOT,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0532948679016094,0.0606842797854033,0.0231804838546411,0.4349477682811016,0.3819849874895746,7.167387827938287,0.0199463231797737,1.6623520224974289,0.4084663778853381,0.4076070630220667,0.3819849874895746,0.4349477682811016,0.0813823857302118,0.3742634884956982,0.0032341606748673,5466.5177846862725,False,False,False,False,,"[""22383""] || [""22384""]"
"[""22662""] -> [""22383""]","[""22662""]","[""22383""]",22662 — LUNCH BAG DOLLY GIRL DESIGN,22383 — LUNCH BAG SUKI DESIGN,1,1,0.025154367850997,0.0606842797854033,0.0124506529000911,0.4949698189134808,0.2051709758131776,8.156475131019645,0.0109241782035962,1.8599199718990216,0.3500703973633292,0.3186745059532542,0.2051709758131776,0.4949698189134808,0.4841379310344827,0.4342855391280775,0.0015264746964948,3373.754512481482,False,False,False,False,,"[""22383""] || [""22662""]"
"[""23206""] -> [""22383""]","[""23206""]","[""22383""]",23206 — LUNCH BAG APPLE DESIGN,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0262172284644194,0.0606842797854033,0.0113624860815872,0.4333976833976833,0.1872393661384487,7.141844394137971,0.0097715124542545,1.6578042353361535,0.310318524768066,0.2848668241920324,0.1872393661384487,0.4333976833976833,0.4562814070351758,0.37271340361228,0.0015909736273326,2592.745556380537,False,False,False,False,,"[""22383""] || [""23206""]"
"[""23207""] -> [""22383""]","[""23207""]","[""22383""]",23207 — LUNCH BAG ALPHABET DESIGN,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0187265917602996,0.0606842797854033,0.0080979856260755,0.4324324324324323,0.1334445371142618,7.125938281901584,0.0069615758922664,1.654984840378099,0.2829384847733471,0.2402202026873266,0.1334445371142618,0.4324324324324323,0.5883605393896381,0.371748152647029,0.001136409733809,1828.3171588826992,False,False,False,False,,"[""22383""] || [""23207""]"
"[""23209""] -> [""22383""]","[""23209""]","[""22383""]",23209 — LUNCH BAG VINTAGE DOILY,22383 — LUNCH BAG SUKI DESIGN,1,1,0.0277862131794716,0.0606842797854033,0.0092620710598238,0.3333333333333333,0.152627189324437,5.492910758965804,0.0075758847250639,1.4089735803218948,0.2429802613288851,0.2255564890993215,0.152627189324437,0.3333333333333333,0.415335463258786,0.2726490535479299,0.0016861863347599,1472.8576028106754,False,False,False,False,,"[""22383""] || [""23209""]"
"[""22383""] -> [""85099B""]","[""22383""]","[""85099B""]",22383 — LUNCH BAG SUKI DESIGN,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0606842797854033,0.1015538009920032,0.0189543476060329,0.3123436196830692,0.1866434089210067,3.075646766856756,0.012791628333363,1.306533647799379,0.2494935143020379,0.2414474641249613,0.1866434089210067,0.3123436196830692,0.2852348993288591,0.2107898186910659,0.0061627192726699,1243.2217230027256,False,False,False,False,,"[""22383""] || [""85099B""]"
"[""22662""] -> [""22384""]","[""22662""]","[""22384""]",22662 — LUNCH BAG DOLLY GIRL DESIGN,22384 — LUNCH BAG PINK POLKADOT,1,1,0.025154367850997,0.0532948679016094,0.0097175827512906,0.386317907444668,0.1823361823361823,7.2486887134774465,0.0083769840395232,1.5426637726324597,0.2843270448904252,0.2654048462473197,0.1823361823361823,0.386317907444668,0.4094256259204713,0.3330230395430585,0.0013405987117673,2241.294747885805,False,False,False,False,,"[""22384""] || [""22662""]"
"[""23206""] -> [""22384""]","[""23206""]","[""22384""]",23206 — LUNCH BAG APPLE DESIGN,22384 — LUNCH BAG PINK POLKADOT,1,1,0.0262172284644194,0.0532948679016094,0.0088318655734386,0.3368725868725868,0.1657169990503323,6.32091982091982,0.007434621845681,1.427636851315768,0.2512947929614596,0.2362742350719762,0.1657169990503323,0.3368725868725868,0.3831006086645184,0.2835777189709774,0.0013972437277575,1695.671641007263,False,False,False,False,,"[""22384""] || [""23206""]"
"[""23209""] -> [""22384""]","[""23209""]","[""22384""]",23209 — LUNCH BAG VINTAGE DOILY,22384 — LUNCH BAG PINK POLKADOT,1,1,0.0277862131794716,0.0532948679016094,0.0086800283429496,0.3123861566484517,0.1628679962013295,5.861467885147301,0.0071991657820637,1.3767976623099774,0.2376270764248906,0.2255608728799566,0.1628679962013295,0.3123861566484517,0.35232436211115,0.2590912887468422,0.0014808625608858,1502.6092763059146,False,False,False,False,,"[""22384""] || [""23209""]"
"[""22384""] -> [""85099B""]","[""22384""]","[""85099B""]",22384 — LUNCH BAG PINK POLKADOT,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0532948679016094,0.1015538009920032,0.0172841380706549,0.3243114909781576,0.1701968602043359,3.193494362694462,0.0118718416618797,1.3296751195438097,0.2472541755912467,0.2349399870023603,0.1701968602043359,0.3243114909781576,0.3508094186902134,0.2227576899861543,0.0054122964087751,1209.8200784998094,False,False,False,False,,"[""22384""] || [""85099B""]"
"[""22385""] -> [""22386""]","[""22385""]","[""22386""]",22385 — JUMBO BAG SPACEBOY DESIGN,22386 — JUMBO BAG PINK POLKADOT,1,1,0.0315821439416945,0.056812430407936,0.0157657657657657,0.4991987179487179,0.2775055679287305,8.786786876820283,0.0139715074109448,1.8833569389614333,0.3883521429387242,0.3721967540611458,0.2775055679287305,0.4991987179487179,0.3473867595818817,0.4423862875407819,0.0017942583548209,4706.669175269511,False,False,False,False,,"[""22385""] || [""22386""]"
"[""22385""] -> [""22411""]","[""22385""]","[""22411""]",22385 — JUMBO BAG SPACEBOY DESIGN,22411 — JUMBO SHOPPER VINTAGE RED PAISLEY,1,1,0.0315821439416945,0.0554712015386172,0.0128808583864763,0.4078525641025641,0.2322080291970802,7.352510001403706,0.011128958914865,1.5950905825166517,0.3200302966498222,0.3077444396138332,0.2322080291970802,0.4078525641025641,0.3220743773456158,0.3523813625639468,0.0017518994716113,3054.181771737286,False,False,False,False,,"[""22385""] || [""22411""]"
"[""22385""] -> [""85099B""]","[""22385""]","[""85099B""]",22385 — JUMBO BAG SPACEBOY DESIGN,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0315821439416945,0.1015538009920032,0.0186759793501366,0.591346153846154,0.1839023174682282,5.82298395598919,0.015468692589381,2.198550698748981,0.3876242356571911,0.3297725399699483,0.1839023174682282,0.591346153846154,0.6113199204068098,0.4897923528541507,0.0032072867607556,3388.344336186664,False,False,True,True,high directional confidence imbalance,"[""22385""] || [""85099B""]"
"[""22385""] -> [""85099C""]","[""22385""]","[""85099C""]",22385 — JUMBO BAG SPACEBOY DESIGN,85099C — JUMBO BAG BAROQUE BLACK WHITE,1,1,0.0315821439416945,0.0475250531430306,0.009894726186861,0.313301282051282,0.2082002129925452,6.592339436388958,0.0083937831176611,1.3870346950729262,0.2607507475219136,0.2554004574269874,0.2082002129925452,0.313301282051282,0.2303473491773309,0.2657762289082513,0.0015009430691998,2010.980662028259,False,False,False,False,,"[""22385""] || [""85099C""]"
"[""22385""] -> [""85099F""]","[""22385""]","[""85099F""]",22385 — JUMBO BAG SPACEBOY DESIGN,85099F — JUMBO BAG STRAWBERRY,1,1,0.0315821439416945,0.0469430104261564,0.0097175827512906,0.3076923076923077,0.2070080862533693,6.5545925772340885,0.0082350218389552,1.3766378738288851,0.2573501969728385,0.2523782791174143,0.2070080862533693,0.3076923076923077,0.2232438396469291,0.2607492972661512,0.0014825609123353,1958.43103251874,False,False,False,False,,"[""22385""] || [""85099F""]"
