StockCode,LineCount,TotalQuantity,Revenue,DescriptionVariants,RepresentativeDescription,TransactionCount,Support,SupportPercentage
84910A,54,434,1242.29,1,PINK PAISLEY CUSHION COVER,54,0.0013384226441282903,0.1338
84926A,54,673,305.59,1,WAKE UP COCKEREL TILE COASTER,54,0.0013384226441282903,0.1338
90201A,54,130,382.84000000000003,1,PURPLE ENAMEL FLOWER RING,54,0.0013384226441282903,0.1338
20705,53,273,996.19,1,MRS ROBOT SOFT TOY,53,0.001313637039607396,0.1314
20869,54,529,295.12,1,GOLD FABRIC MIRROR,53,0.001313637039607396,0.1314
20898,55,327,693.9200000000001,1,VINTAGE NOTEBOOK TRAVELOGUE,53,0.001313637039607396,0.1314
21538,53,1313,1943.26,1,DAIRY MAID PUDDING BOWL,53,0.001313637039607396,0.1314
23003,54,542,226.2,1,TRAVEL CARD WALLET VINTAGE ROSE,53,0.001313637039607396,0.1314
23106,53,291,815.59,2,ZINC HEARTS PLANT POT HOLDER,53,0.001313637039607396,0.1314
23179,53,324,930.48,1,CLOCK MAGNET MUM'S KITCHEN,53,0.001313637039607396,0.1314
23525,53,582,1863.8200000000002,2,WALL ART BUFFALO BILL,53,0.001313637039607396,0.1314
23556,53,436,4937.01,1,LANDMARK FRAME COVENT GARDEN,53,0.001313637039607396,0.1314
35649,54,1826,1362.8999999999999,1,VINTAGE BEAD COSMETIC BAG,53,0.001313637039607396,0.1314
44230,53,347,3381.6200000000003,1,SQUARE MIRROR CURTAIN,53,0.001313637039607396,0.1314
84251C,53,247,76.68,1,"GREETING CARD, TWO SISTERS.",53,0.001313637039607396,0.1314
84661B,53,245,540.24,1,BLACK SQUARE TABLE CLOCK,53,0.001313637039607396,0.1314
84707B,53,81,636.94,1,PINK JEWELLED MIRROR TRINKET TRAY,53,0.001313637039607396,0.1314
84708B,54,142,732.7900000000001,1,PINK JEWELLED PHOTO FRAME,53,0.001313637039607396,0.1314
84815,53,926,1183.8200000000002,1,SET OF 3 DANISH ROSE PLANTERS,53,0.001313637039607396,0.1314
84899F,53,121,192.17,1,YELLOW PURPLE DAISY FELT PURSE KIT,53,0.001313637039607396,0.1314
84902,53,84,326.33,1,PINK KNITTED COW STUFFED TOY,53,0.001313637039607396,0.1314
85090,54,106,559.2800000000001,1,CANDY SPOT APRON,53,0.001313637039607396,0.1314
85121C,53,98,918.91,1,RETRO LAUNDRY TUB PISTACHIO,53,0.001313637039607396,0.1314
90082D,53,108,696.0999999999999,1,DIAMANTE BOW BROOCH BLACK COLOUR,53,0.001313637039607396,0.1314
90214D,53,103,93.37,1,"LETTER ""D"" BLING KEY RING",53,0.001313637039607396,0.1314
90214R,53,96,97.97999999999999,1,"LETTER ""R"" BLING KEY RING",53,0.001313637039607396,0.1314
10134,54,625,721.13,1,COLOURING PENCILS BROWN TUBE,52,0.0012888514350865017,0.1289
20933,53,505,1329.4900000000002,1,YELLOW POT PLANT CANDLE,52,0.0012888514350865017,0.1289
21030,53,240,292.15,1,SPACE CADET RED,52,0.0012888514350865017,0.1289
21372,53,158,275.87,1,MIRRORED WALL ART TABLE LAMP,52,0.0012888514350865017,0.1289
22936,54,288,925.22,1,BAKING MOULD ROSE WHITE CHOCOLATE,52,0.0012888514350865017,0.1289
23140,52,182,766.1,1,TRIPLE WIRE HOOK IVORY HEART,52,0.0012888514350865017,0.1289
23451,53,277,556.17,1,SQUARE MINI PORTRAIT FRAME,52,0.0012888514350865017,0.1289
23454,55,174,733.2,2,THREE MINI HANGING FRAMES,52,0.0012888514350865017,0.1289
23549,52,1305,548.1,1,WRAP BIRD GARDEN,52,0.0012888514350865017,0.1289
23558,52,415,4703.87,1,LANDMARK FRAME LONDON BRIDGE,52,0.0012888514350865017,0.1289
82616A,52,316,624.21,1,BUBBLE GUM SCARF KNITTING KIT,52,0.0012888514350865017,0.1289
84600,52,108,918.27,1,NEW BAROQUE JEWELLERY BOX,52,0.0012888514350865017,0.1289
84797B,52,344,2077.82,1,BLUE SAVANNAH PICNIC HAMPER FOR 4,52,0.0012888514350865017,0.1289
84826,54,1794,920.08,1,ASSTD DESIGN 3D PAPER STICKERS,52,0.0012888514350865017,0.1289
84865,52,81,681.9,1,NEW BAROQUE BLACK PHOTO ALBUM,52,0.0012888514350865017,0.1289
84926E,52,1081,471.57,1,FLOWERS TILE COASTER,52,0.0012888514350865017,0.1289
85168B,52,72,652.17,1,BLACK BAROQUE CARRIAGE CLOCK,52,0.0012888514350865017,0.1289
90019A,52,70,365.61,1,SILVER M.O.P ORBIT BRACELET,52,0.0012888514350865017,0.1289
90096,54,113,266.44,1,NECKLACE+BRACELET SET BLUE BLOSSOM,52,0.0012888514350865017,0.1289
90129C,52,110,248.36,1,GREEN GLASS TASSLE BAG CHARM,52,0.0012888514350865017,0.1289
17091B,52,276,316.98,1,JASMINE TEA INCENSE IN TIN,51,0.0012640658305656076,0.1264
20662,51,730,476.35,1,FIRST CLASS HOLIDAY PURSE,51,0.0012640658305656076,0.1264
21032,51,205,254.66,1,SPACE CADET WHITE,51,0.0012640658305656076,0.1264
21270,52,76,874.43,1,ANTIQUE CREAM CUTLERY CUPBOARD,51,0.0012640658305656076,0.1264
21549,52,547,1270.39,1,CERAMIC BIRDHOUSE RED ROOF SMALL,51,0.0012640658305656076,0.1264
21816,52,424,640.24,1,CHRISTMAS TREE T-LIGHT HOLDER,51,0.0012640658305656076,0.1264
22164,51,322,906.8300000000002,1,STRING OF STARS CARD HOLDER,51,0.0012640658305656076,0.1264
22882,51,127,259.28999999999996,2,NUMBER TILE VINTAGE FONT 3,51,0.0012640658305656076,0.1264
23473,51,678,552.02,1,WOODLAND SMALL RED FELT HEART,51,0.0012640658305656076,0.1264
46000U,51,251,313.75,1,POLYESTER FILLER PAD 30CMx30CM,51,0.0012640658305656076,0.1264
46775E,51,101,1282.9,1,CANDY POP CHUNKY KNITTED THROW,51,0.0012640658305656076,0.1264
51020A,51,1304,464.55999999999995,1,SUMMER FUN DESIGN SHOWER CAP,51,0.0012640658305656076,0.1264
84625D,52,650,793.34,1,WHITE NEWBAROQUE CANDLESTICK CANDLE,51,0.0012640658305656076,0.1264
84664,51,193,955.35,1,CHERRY BLOSSOM BATHROOM CABINET,51,0.0012640658305656076,0.1264
84741C,52,185,372.14,1,CITRUS GARLAND FELT FLOWERS,51,0.0012640658305656076,0.1264
85198,53,3859,1469.4999999999998,1,ASSORTED FARMYARD ANIMALS IN BUCKET,51,0.0012640658305656076,0.1264
90104,52,133,111.42999999999999,1,PURPLE FRANGIPANI HAIRCLIP,51,0.0012640658305656076,0.1264
90130B,51,66,194.01,1,TURQ STONE/CRYSTAL EARRINGS,51,0.0012640658305656076,0.1264
90184C,51,74,670.38,1,BLACK CHUNKY BEAD BRACELET W STRAP,51,0.0012640658305656076,0.1264
90197B,51,64,322.52000000000004,1,BLACK GLASS BRACELET W HEART CHARMS,51,0.0012640658305656076,0.1264
90214G,51,104,96.58,1,"LETTER ""G"" BLING KEY RING",51,0.0012640658305656076,0.1264
16033,50,15121,1544.52,1,MINI HIGHLIGHTER PENS,50,0.0012392802260447133,0.1239
20701,50,353,721.49,1,PINK CAT FLORAL CUSHION COVER,50,0.0012392802260447133,0.1239
20863,50,293,601.53,1,BLUE PATCH PENCIL CASE PINK HEART,50,0.0012392802260447133,0.1239
21268,53,399,262.5,1,VINTAGE BLUE TINSEL REEL,50,0.0012392802260447133,0.1239
21332,50,270,1644.17,1,MOROCCAN BEATEN METAL MIRROR,50,0.0012392802260447133,0.1239
21769,50,134,8562.52,1,VINTAGE POST OFFICE CABINET,50,0.0012392802260447133,0.1239
22824,50,63,2225.8500000000004,1,3 TIER SWEETHEART GARDEN SHELF,50,0.0012392802260447133,0.1239
22861,50,305,522.93,1,EASTER TIN CHICKS IN GARDEN,50,0.0012392802260447133,0.1239
22954,50,238,293.89,2,HEN PARTY CORDON BARRIER TAPE,50,0.0012392802260447133,0.1239
23528,50,479,1504.49,2,WALL ART SPACEBOY,50,0.0012392802260447133,0.1239
23555,51,421,4780.57,1,LANDMARK FRAME NOTTING HILL,50,0.0012392802260447133,0.1239
35096A,50,765,272.45,1,BLUE VICTORIAN FABRIC HEART BOX,50,0.0012392802260447133,0.1239
46000P,50,215,913.75,1,POLYESTER FILLER PAD 65CMx65CM,50,0.0012392802260447133,0.1239
84231,51,230,166.21,1,EASTER BUNNY WITH BASKET ON BACK,50,0.0012392802260447133,0.1239
84251F,50,341,83.97,1,"GREETING CARD, RITA",50,0.0012392802260447133,0.1239
84405A,50,129,1042.16,1,S/3 PINK COL METAL BASKET W HANDLE,50,0.0012392802260447133,0.1239
84620,50,121,746.61,1,BLUE GINGHAM ROSE CUSHION COVER,50,0.0012392802260447133,0.1239
84631,50,288,1106.16,1,FRUIT TREE AND BIRDS WALL PLAQUE,50,0.0012392802260447133,0.1239
85019A,50,651,932.04,1,ROMANTIC IMAGES NOTEBOOK SET,50,0.0012392802260447133,0.1239
85095,50,175,261.04,1,THREE CANVAS LUGGAGE TAGS,50,0.0012392802260447133,0.1239
85222,52,1406,1579.68,1,ASSORTED COLOUR SILK COSMETIC PURSE,50,0.0012392802260447133,0.1239
90059A,50,96,160.35999999999999,1,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,50,0.0012392802260447133,0.1239
90198B,50,105,446.15,1,VINTAGE ROSE BEAD BRACELET BLACK,50,0.0012392802260447133,0.1239
20794,50,213,596.0799999999999,1,BLUE TILE HOOK,49,0.001214494621523819,0.1214
21130,49,721,1200.93,1,COLOURFUL STANDING GNOME,49,0.001214494621523819,0.1214
21131,50,276,1098.86,1,GOLD STANDING GNOME,49,0.001214494621523819,0.1214
21145,49,869,1256.21,1,ANTIQUE GLASS PLACE SETTING,49,0.001214494621523819,0.1214
21277,49,55,1331.34,1,FRENCH STYLE EMBOSSED HEART CABINET,49,0.001214494621523819,0.1214
21392,51,7548,1484.43,2,RED SPOTTY PUDDING BOWL,49,0.001214494621523819,0.1214
22783,49,489,6443.95,1,SET 3 WICKER OVAL BASKETS W LIDS,49,0.001214494621523819,0.1214
23136,49,135,511.89,1,IVORY WIRE SWEETHEART LETTER TRAY,49,0.001214494621523819,0.1214
23150,49,148,390.75000000000006,1,IVORY SWEETHEART SOAP DISH,49,0.001214494621523819,0.1214
23180,49,122,621.09,1,MUM'S KITCHEN CLOCK,49,0.001214494621523819,0.1214
35921,50,183,330.32,1,EASTER BUNNY HANGING GARLAND,49,0.001214494621523819,0.1214
72023F,51,640,669.62,1,RED ORGANIC CANDLE IN GLASS,49,0.001214494621523819,0.1214
82011B,49,94,352.55,1,BATHROOM SCALES RUBBER DUCKS,49,0.001214494621523819,0.1214
84029C,49,205,773.97,1,BROWN FURRY HOT WATER BOTTLE,49,0.001214494621523819,0.1214
84033,50,392,735.38,1,FLAG OF ST GEORGE,49,0.001214494621523819,0.1214
84396,50,552,1380.52,1,6 HOOK JEWELLERY STAND BLACK DRESS,49,0.001214494621523819,0.1214
84682,51,295,596.94,1,CLASSICAL ROSE DISH,49,0.001214494621523819,0.1214
84773,50,193,569.35,1,RED ROSE AND LACE C/COVER,49,0.001214494621523819,0.1214
84847,49,2330,1149.73,1,FLORAL BATHROOM SET,49,0.001214494621523819,0.1214
85033S,50,258,317.35,1,SET/6 SILVER REINDEER T-LIGHTS,49,0.001214494621523819,0.1214
90086,49,219,186.95999999999998,1,CRYSTAL FROG PHONE CHARM,49,0.001214494621523819,0.1214
16169P,48,1750,533.75,1,WRAP GREEN RUSSIAN FOLKART,48,0.0011897090170029246,0.119
20670,48,694,378.85,1,VIP HOLIDAY PURSE,48,0.0011897090170029246,0.119
20906,49,102,371.19,1,VINTAGE NOTEBOOK BEAUTY GIRL,48,0.0011897090170029246,0.119
20910,48,108,781.8199999999999,1,VINTAGE PHOTO ALBUM PARIS DAYS,48,0.0011897090170029246,0.119
21007,48,1927,914.6700000000001,1,ETCHED GLASS DROPLET DECORATION,48,0.0011897090170029246,0.119
21127,50,297,998.0300000000001,1,COLOURFUL FISHING GNOME,48,0.0011897090170029246,0.119
21132,48,97,493.61,1,SILVER STANDING GNOME,48,0.0011897090170029246,0.119
21316,48,694,1152.02,1,SMALL CHUNKY GLASS ROMAN BOWL,48,0.0011897090170029246,0.119
23058,48,490,430.86,1,CHRISTMAS HANGING SNOWFLAKE,48,0.0011897090170029246,0.119
23074,48,246,547.27,1,EMBOSSED HEART TRINKET BOX,48,0.0011897090170029246,0.119
23527,48,420,1428.56,2,WALL ART ANIMALS AND NATURE,48,0.0011897090170029246,0.119
23568,48,630,787.52,1,EGG CUP HENRIETTA HEN CREAM,48,0.0011897090170029246,0.119
46126A,48,317,419.99,1,ELVIS WALLHANGING / CURTAIN,48,0.0011897090170029246,0.119
47504E,48,4387,931.86,1,ENGLISH ROSE SCISSORS,48,0.0011897090170029246,0.119
72529W,48,465,923.05,1,WHITE ADVENT CANDLE,48,0.0011897090170029246,0.119
72799C,48,471,783.1,1,PINK PILLAR CANDLE SILVER FLOCK,48,0.0011897090170029246,0.119
82095,48,100,600.91,1,HEART BUTTONS JEWELLERY BOX,48,0.0011897090170029246,0.119
84228,48,356,157.75,2,HEN HOUSE W CHICK STANDING,48,0.0011897090170029246,0.119
84665,48,230,1388.5,1,SQUARE CHERRY BLOSSOM CABINET,48,0.0011897090170029246,0.119
84683,51,562,549.36,1,CLASSICAL ROSE CANDLESTAND,48,0.0011897090170029246,0.119
84762B,48,113,837.77,1,PINK PICNIC BARBECUE BUCKET,48,0.0011897090170029246,0.119
84926D,50,777,370.34999999999997,1,LA PALMIERA TILE COASTER,48,0.0011897090170029246,0.119
84952B,48,427,701.74,1,BLACK LOVE BIRD T-LIGHT HOLDER,48,0.0011897090170029246,0.119
85113,49,285,591.6600000000001,1,POLKA DOT PISTACHIO PAIL,48,0.0011897090170029246,0.119
85121B,48,86,936.74,1,RETRO LAUNDRY TUB PINK,48,0.0011897090170029246,0.119
85230A,48,1992,497.03999999999996,1,OPIUM SCENTED VOTIVE CANDLE,48,0.0011897090170029246,0.119
85230G,48,1728,439.67999999999995,1,ORANGE VOTIVE CANDLE,48,0.0011897090170029246,0.119
90184B,48,74,670.23,1,AMETHYST CHUNKY BEAD BRACELET W STR,48,0.0011897090170029246,0.119
20855,47,142,234.29999999999998,1,PINK PATCH PURSE BLUE HEART,47,0.0011649234124820305,0.1165
21091,48,13700,1868.7,1,SET/6 WOODLAND PAPER PLATES,47,0.0011649234124820305,0.1165
21197,48,466,683.2599999999999,1,MULTICOLOUR CONFETTI IN TUBE,47,0.0011649234124820305,0.1165
21368,47,201,212.04,1,MIRRORED WALL ART LADIES,47,0.0011649234124820305,0.1165
21376,47,184,855.36,1,LARGE TALL CAMPHOR WOOD TOADSTOOL,47,0.0011649234124820305,0.1165
21842,47,551,1308.74,1,PINK HEART CANDY BUTTON CALCULATOR,47,0.0011649234124820305,0.1165
22769,47,179,3795.68,1,CHALKBOARD KITCHEN ORGANISER,47,0.0011649234124820305,0.1165
22870,48,156,372.18,2,NUMBER TILE COTTAGE GARDEN 2,47,0.0011649234124820305,0.1165
23086,47,1225,1451.43,1,ZINC STAR T-LIGHT HOLDER,47,0.0011649234124820305,0.1165
23415,47,328,412.17999999999995,1,HOME SWEET HOME HOOK,47,0.0011649234124820305,0.1165
23422,47,213,477.89,1,PANTRY HOOK BALLOON WHISK,47,0.0011649234124820305,0.1165
23453,49,316,615.98,1,OVAL MINI PORTRAIT FRAME,47,0.0011649234124820305,0.1165
23598,47,427,1215.53,1,PAPER BUNTING VINTAGE PARTY,47,0.0011649234124820305,0.1165
35916B,47,133,121.33,2,BLUE FELT HANGING HEART WITH FLOWER,47,0.0011649234124820305,0.1165
37444A,47,2714,587.06,1,YELLOW BREAKFAST CUP AND SAUCER,47,0.0011649234124820305,0.1165
71101E,48,777,626.13,1,STANDING FAIRY POLE SUPPORT,47,0.0011649234124820305,0.1165
82585,49,164,235.9,1,SWEET VALENCIA CANDLE+CUP,47,0.0011649234124820305,0.1165
84531A,50,197,181.06,1,PINK KNITTED EGG COSY,47,0.0011649234124820305,0.1165
84592,47,173,536.4000000000001,1,CROCHET ROSE PURSE WITH SUEDE BACK,47,0.0011649234124820305,0.1165
84715,47,241,734.8900000000001,1,SET OF 6 ICE CREAM SKITTLES,47,0.0011649234124820305,0.1165
85019B,47,718,982.47,1,BLOSSOM IMAGES NOTEBOOK SET,47,0.0011649234124820305,0.1165
85136B,47,59,473.77000000000004,1,BLUE SHARK HELICOPTER,47,0.0011649234124820305,0.1165
85221,48,3558,1685.46,1,ASSORTED COLOUR SILK COIN PURSE,47,0.0011649234124820305,0.1165
16207B,46,265,457.65000000000003,1,PINK HEART RED HANDBAG,46,0.0011401378079611362,0.114
20663,46,1076,374.43,1,QUEEN OF THE SKIES HOLIDAY PURSE,46,0.0011401378079611362,0.114
20666,46,911,412.45000000000005,1,ECONOMY HOLIDAY PURSE,46,0.0011401378079611362,0.114
20935,47,300,574.48,1,ROUND CACTUS CANDLE,46,0.0011401378079611362,0.114
21018,49,235,203.07,1,BIRD BOX CHRISTMAS TREE DECORATION,46,0.0011401378079611362,0.114
21134,48,377,646.4399999999999,1,VICTORIAN METAL POSTCARD CHRISTMAS,46,0.0011401378079611362,0.114
23104,46,118,1405.42,2,IVORY CAFE HANGING LAMP,46,0.0011401378079611362,0.114
23462,46,80,1607.04,2,ROCOCO WALL MIRROR WHITE,46,0.0011401378079611362,0.114
35916A,46,135,122.0,1,YELLOW FELT HANGING HEART W FLOWER,46,0.0011401378079611362,0.114
35951,46,1352,717.99,1,FOLKART BAUBLE CHRISTMAS DECORATION,46,0.0011401378079611362,0.114
37508,46,89,229.57,1,NEW ENGLAND CERAMIC CAKE SERVER,46,0.0011401378079611362,0.114
72800A,46,674,743.26,1,S/4 BLACK DINNER CANDLE SILVER FLOC,46,0.0011401378079611362,0.114
81952V,47,464,159.87,2,ROUND PURPLE CLOCK WITH SUCKER,46,0.0011401378079611362,0.114
84509F,46,2781,2456.1,2,SET OF 4 NEW ENGLAND PLACEMATS,46,0.0011401378079611362,0.114
84877D,46,166,393.96,1,BLUE ROUND COMPACT MIRROR,46,0.0011401378079611362,0.114
84952C,47,413,765.13,1,MIRROR LOVE BIRD T-LIGHT HOLDER,46,0.0011401378079611362,0.114
84972L,46,117,462.15000000000003,1,GIANT PINK HEART MEMO HOLDER,46,0.0011401378079611362,0.114
85162C,46,904,1841.7,1,WHITE RETRODISC LAMPSHADE,46,0.0011401378079611362,0.114
90145,46,76,461.81,1,SILVER HOOP EARRINGS WITH FLOWER,46,0.0011401378079611362,0.114
90160C,46,98,684.22,1,TURQ+RED BOUDICCA LARGE BRACELET,46,0.0011401378079611362,0.114
90161A,46,73,365.23,1,ANT COPPER RED BOUDICCA BRACELET,46,0.0011401378079611362,0.114
90195A,46,75,629.9499999999999,1,PURPLE GEMSTONE BRACELET,46,0.0011401378079611362,0.114
90201C,46,119,350.94000000000005,1,RED ENAMEL FLOWER RING,46,0.0011401378079611362,0.114
21393,47,5253,1191.71,2,BLUE SPOTTY PUDDING BOWL,45,0.0011153522034402419,0.1115
21477,45,273,3248.94,1,STRING OF 20 ROSE LIGHTS,45,0.0011153522034402419,0.1115
22038,45,1150,481.0,1,BOTANICAL LAVENDER GIFT WRAP,45,0.0011153522034402419,0.1115
22803,45,78,2925.4900000000002,1,IVORY EMBROIDERED QUILT,45,0.0011153522034402419,0.1115
22878,45,128,330.26000000000005,2,NUMBER TILE COTTAGE GARDEN No,45,0.0011153522034402419,0.1115
23057,45,773,1768.67,2,BEADED CHANDELIER T-LIGHT HOLDER,45,0.0011153522034402419,0.1115
23114,45,149,737.95,1,VINTAGE LEAF CHOPPING BOARD,45,0.0011153522034402419,0.1115
23115,45,152,770.32,1,RED APPLES CHOPPING BOARD,45,0.0011153522034402419,0.1115
23117,45,93,501.23,1,POPPY FIELDS CHOPPING BOARD,45,0.0011153522034402419,0.1115
23135,45,1541,5416.18,1,SMALL ZINC HEART WALL ORGANISER,45,0.0011153522034402419,0.1115
37474,46,64,661.0,1,SET/4 2 TONE EGG SHAPE MIXING BOWLS,45,0.0011153522034402419,0.1115
47481,45,327,267.53,1,50CM METAL STRING WITH 7 CLIPS,45,0.0011153522034402419,0.1115
72267,46,265,530.16,1,PREMIUM CHURCH CANDLE,45,0.0011153522034402419,0.1115
72789,46,122,461.53,1,BASKET/8 SCENTED LOVE TOKEN CANDLES,45,0.0011153522034402419,0.1115
84508C,45,108,295.08,1,BLUE CIRCLES DESIGN TEDDY,45,0.0011153522034402419,0.1115
84597C,45,365,452.23,1,RETRO PINK BALL ASHTRAY,45,0.0011153522034402419,0.1115
84661A,45,224,319.01,1,WHITE SQUARE TABLE CLOCK,45,0.0011153522034402419,0.1115
85179B,45,246,1056.6,1,WHITE BITTY LIGHT CHAIN,45,0.0011153522034402419,0.1115
90129F,45,87,194.51000000000002,1,RED GLASS TASSLE BAG CHARM,45,0.0011153522034402419,0.1115
90214N,46,81,78.95,1,"LETTER ""N"" BLING KEY RING",45,0.0011153522034402419,0.1115
21185,44,132,876.29,1,HOME SWEET HOME BLACKBOARD,44,0.0010905665989193476,0.1091
21336,44,1824,530.51,1,GOLD WASHBAG,44,0.0010905665989193476,0.1091
21459,44,263,520.55,1,YELLOW EASTER EGG HUNT START POST,44,0.0010905665989193476,0.1091
21635,45,403,873.99,1,MADRAS NOTEBOOK LARGE,44,0.0010905665989193476,0.1091
22137,44,607,1511.23,1,BATHROOM SET LOVE HEART DESIGN,44,0.0010905665989193476,0.1091
23070,44,160,709.5400000000001,1,EDWARDIAN HEART PHOTO FRAME,44,0.0010905665989193476,0.1091
23216,45,525,630.73,1,LAUREL HEART ANTIQUE GOLD,44,0.0010905665989193476,0.1091
23272,44,364,562.2199999999999,1,TREE T-LIGHT HOLDER WILLIE WINKIE,44,0.0010905665989193476,0.1091
23324,44,399,816.0400000000001,2,RUSTIC STRAWBERRY JAM POT LARGE,44,0.0010905665989193476,0.1091
23479,44,113,872.38,1,WIRE EGG BASKET,44,0.0010905665989193476,0.1091
23487,44,80,795.5799999999999,1,SWEET HEART CAKE CARRIER,44,0.0010905665989193476,0.1091
23518,44,361,980.41,1,EMBROIDERED RIBBON REEL RACHEL,44,0.0010905665989193476,0.1091
23521,44,413,793.37,2,WALL ART CAT AND BIRD,44,0.0010905665989193476,0.1091
35004P,44,121,651.69,1,SET OF 3 PINK FLYING DUCKS,44,0.0010905665989193476,0.1091
35916C,44,159,170.87,1,PINK FELT HANGING HEART W FLOWER,44,0.0010905665989193476,0.1091
37492B,44,489,946.7199999999999,1,BLUE YELLOW FLOWER PIGGY BANK,44,0.0010905665989193476,0.1091
72780,44,514,418.18,1,BLACK SILOUETTE CANDLE PLATE,44,0.0010905665989193476,0.1091
84452,45,198,186.16,1,METAL RABBIT LADDER EASTER,44,0.0010905665989193476,0.1091
84469,44,664,2249.41,1,ROSE DES PADDED FLOOR CUSHION,44,0.0010905665989193476,0.1091
84531B,44,198,171.81,1,BLUE KNITTED EGG COSY,44,0.0010905665989193476,0.1091
84870C,44,99,352.86,1,GREEN GEISHA GIRL,44,0.0010905665989193476,0.1091
84977,44,223,281.33,1,WIRE FLOWER T-LIGHT HOLDER,44,0.0010905665989193476,0.1091
16169C,43,1350,567.0,1,WRAP BLUE REINDEER,43,0.0010657809943984534,0.1066
17039,43,3707,837.88,1,INLAID WOOD INCENSE HOLDER,43,0.0010657809943984534,0.1066
20913,43,314,898.7199999999999,1,SET/5 BLUE SPOTTY LID GLASS BOWLS,43,0.0010657809943984534,0.1066
21223,44,492,587.08,1,SET/4 BADGES WOODLAND ANIMAL,43,0.0010657809943984534,0.1066
23124,43,567,751.38,1,18PC WOODEN CUTLERY SET DISPOSABLE,43,0.0010657809943984534,0.1066
23409,43,215,801.6800000000001,1,PHOTO FRAME LINEN AND LACE LARGE,43,0.0010657809943984534,0.1066
23460,43,108,1007.0799999999999,1,SWEETHEART WALL TIDY,43,0.0010657809943984534,0.1066
23548,43,1075,451.5,1,WRAP MAGIC FOREST,43,0.0010657809943984534,0.1066
23562,43,251,724.59,1,SET OF 6 RIBBONS PERFECTLY PRETTY,43,0.0010657809943984534,0.1066
47518F,43,912,190.89000000000001,1,ICON PLACEMAT POP ART ELVIS,43,0.0010657809943984534,0.1066
82607C,43,115,175.60999999999999,1,GLASS BONBON JAR. SUPERFINES,43,0.0010657809943984534,0.1066
84429A,43,111,383.6,1,MEDIUM PINK BUDDHA HEAD,43,0.0010657809943984534,0.1066
84595E,43,367,723.5699999999999,1,LARGE TORTILLA DESIGN RED BOWL,43,0.0010657809943984534,0.1066
84762C,43,105,761.25,1,GREEN PICNIC BARBECUE BUCKET,43,0.0010657809943984534,0.1066
84870B,43,96,345.11,1,BLUE GEISHA GIRL,43,0.0010657809943984534,0.1066
84877B,43,291,504.43,1,GREEN ROUND COMPACT MIRROR,43,0.0010657809943984534,0.1066
84919,43,291,1619.84,2,BLUE CUSHION COVER WITH FLOWER,43,0.0010657809943984534,0.1066
85024C,46,100,165.0,1,PINK SMALL JEWELLED PHOTOFRAME,43,0.0010657809943984534,0.1066
90120B,43,108,455.68,1,BLUE MURANO TWIST BRACELET,43,0.0010657809943984534,0.1066
90143,43,81,614.7,1,SILVER BRACELET W PASTEL FLOWER,43,0.0010657809943984534,0.1066
90214B,43,80,76.98,1,"LETTER ""B"" BLING KEY RING",43,0.0010657809943984534,0.1066
21133,42,410,712.91,1,PAINTED BIRD ASSORTED CHRISTMAS,42,0.0010409953898775591,0.1041
21350,44,225,647.7500000000001,1,GINGHAM HEART WREATH,42,0.0010409953898775591,0.1041
21757,43,80,454.3,1,LIGHTHOUSE PRINTED METAL SIGN,42,0.0010409953898775591,0.1041
23060,44,249,528.1700000000001,1,HEART BEADED TRELLIS DECORATION,42,0.0010409953898775591,0.1041
23516,44,296,1058.6,1,EMBROIDERED RIBBON REEL SOPHIE,42,0.0010409953898775591,0.1041
23660,42,306,534.66,1,HENRIETTA HEN MUG,42,0.0010409953898775591,0.1041
47503K,43,3177,1389.44,1,ASSORTED FLORAL SECATEURS,42,0.0010409953898775591,0.1041
82553,42,114,237.73,1,POP'S GREASY SPOON METAL SIGN,42,0.0010409953898775591,0.1041
84360,43,217,1136.19,1,TABLE LAMP WHITE SHADE WOOD BASE,42,0.0010409953898775591,0.1041
84926F,42,484,277.9,1,PSYCHEDELIC TILE COASTER,42,0.0010409953898775591,0.1041
90119,42,97,243.07,1,METALIC LEAVES BAG CHARMS,42,0.0010409953898775591,0.1041
90120A,42,94,399.92,1,PINK MURANO TWIST BRACELET,42,0.0010409953898775591,0.1041
90175D,42,60,545.72,1,TIGRIS EYE CHUNKY CHARM BRACELET,42,0.0010409953898775591,0.1041
20689,41,429,614.1,1,RETRO SISTERS EXPRESSO CUPS,41,0.0010162097853566648,0.1016
21031,41,146,180.46,1,SPACE CADET BLACK,41,0.0010162097853566648,0.1016
21089,41,325,113.84,1,SET/6 GREEN SPRING PAPER CUPS,41,0.0010162097853566648,0.1016
