RowIndex,TransactionID
17744,Year 2009-2010::531835
17745,Year 2009-2010::531836
17746,Year 2009-2010::531837
17747,Year 2009-2010::531838
17748,Year 2009-2010::531839
17749,Year 2009-2010::531840
17750,Year 2009-2010::531842
17751,Year 2009-2010::531843
17752,Year 2009-2010::531844
17753,Year 2009-2010::531848
17754,Year 2009-2010::531849
17755,Year 2009-2010::531851
17756,Year 2009-2010::531852
17757,Year 2009-2010::531853
17758,Year 2009-2010::531854
17759,Year 2009-2010::531855
17760,Year 2009-2010::531856
17761,Year 2009-2010::531857
17762,Year 2009-2010::531861
17763,Year 2009-2010::531863
17764,Year 2009-2010::531864
17765,Year 2009-2010::531865
17766,Year 2009-2010::531866
17767,Year 2009-2010::531867
17768,Year 2009-2010::531868
17769,Year 2009-2010::531869
17770,Year 2009-2010::531870
17771,Year 2009-2010::531872
17772,Year 2009-2010::531875
17773,Year 2009-2010::531881
17774,Year 2009-2010::531894
17775,Year 2009-2010::531897
17776,Year 2009-2010::531900
17777,Year 2009-2010::531903
17778,Year 2009-2010::531910
17779,Year 2009-2010::531915
17780,Year 2009-2010::531918
17781,Year 2009-2010::531922
17782,Year 2009-2010::531935
17783,Year 2009-2010::531945
17784,Year 2009-2010::531947
17785,Year 2009-2010::531950
17786,Year 2009-2010::531951
17787,Year 2009-2010::531957
17788,Year 2009-2010::531960
17789,Year 2009-2010::531963
17790,Year 2009-2010::531971
17791,Year 2009-2010::531972
17792,Year 2009-2010::531976
17793,Year 2009-2010::531985
17794,Year 2009-2010::532004
17795,Year 2009-2010::532010
17796,Year 2009-2010::532011
17797,Year 2009-2010::532012
17798,Year 2009-2010::532013
17799,Year 2009-2010::532016
17800,Year 2009-2010::532017
17801,Year 2009-2010::532018
17802,Year 2009-2010::532019
17803,Year 2009-2010::532020
17804,Year 2009-2010::532021
17805,Year 2009-2010::532022
17806,Year 2009-2010::532023
17807,Year 2009-2010::532024
17808,Year 2009-2010::532025
17809,Year 2009-2010::532026
17810,Year 2009-2010::532028
17811,Year 2009-2010::532029
17812,Year 2009-2010::532030
17813,Year 2009-2010::532032
17814,Year 2009-2010::532033
17815,Year 2009-2010::532034
17816,Year 2009-2010::532035
17817,Year 2009-2010::532036
17818,Year 2009-2010::532037
17819,Year 2009-2010::532038
17820,Year 2009-2010::532039
17821,Year 2009-2010::532040
17822,Year 2009-2010::532042
17823,Year 2009-2010::532043
17824,Year 2009-2010::532044
17825,Year 2009-2010::532045
17826,Year 2009-2010::532046
17827,Year 2009-2010::532047
17828,Year 2009-2010::532048
17829,Year 2009-2010::532049
17830,Year 2009-2010::532050
17831,Year 2009-2010::532051
17832,Year 2009-2010::532052
17833,Year 2009-2010::532053
17834,Year 2009-2010::532054
17835,Year 2009-2010::532055
17836,Year 2009-2010::532056
17837,Year 2009-2010::532057
17838,Year 2009-2010::532058
17839,Year 2009-2010::532059
17840,Year 2009-2010::532060
17841,Year 2009-2010::532061
17842,Year 2009-2010::532062
17843,Year 2009-2010::532063
17844,Year 2009-2010::532068
17845,Year 2009-2010::532074
17846,Year 2009-2010::532076
17847,Year 2009-2010::532081
17848,Year 2009-2010::532082
17849,Year 2009-2010::532083
17850,Year 2009-2010::532084
17851,Year 2009-2010::532085
17852,Year 2009-2010::532087
17853,Year 2009-2010::532088
17854,Year 2009-2010::532089
17855,Year 2009-2010::532090
17856,Year 2009-2010::532091
17857,Year 2009-2010::532092
17858,Year 2009-2010::532093
17859,Year 2009-2010::532094
17860,Year 2009-2010::532095
17861,Year 2009-2010::532096
17862,Year 2009-2010::532097
17863,Year 2009-2010::532099
17864,Year 2009-2010::532100
17865,Year 2009-2010::532101
17866,Year 2009-2010::532103
17867,Year 2009-2010::532104
17868,Year 2009-2010::532105
17869,Year 2009-2010::532106
17870,Year 2009-2010::532107
17871,Year 2009-2010::532108
17872,Year 2009-2010::532109
17873,Year 2009-2010::532113
17874,Year 2009-2010::532114
17875,Year 2009-2010::532115
17876,Year 2009-2010::532116
17877,Year 2009-2010::532117
17878,Year 2009-2010::532118
17879,Year 2009-2010::532119
17880,Year 2009-2010::532120
17881,Year 2009-2010::532121
17882,Year 2009-2010::532122
17883,Year 2009-2010::532123
17884,Year 2009-2010::532124
17885,Year 2009-2010::532125
17886,Year 2009-2010::532126
17887,Year 2009-2010::532127
17888,Year 2009-2010::532128
17889,Year 2009-2010::532129
17890,Year 2009-2010::532131
17891,Year 2009-2010::532137
17892,Year 2009-2010::532139
17893,Year 2009-2010::532140
17894,Year 2009-2010::532141
17895,Year 2009-2010::532142
17896,Year 2009-2010::532143
17897,Year 2009-2010::532145
17898,Year 2009-2010::532146
17899,Year 2009-2010::532147
17900,Year 2009-2010::532148
17901,Year 2009-2010::532149
17902,Year 2009-2010::532150
17903,Year 2009-2010::532151
17904,Year 2009-2010::532152
17905,Year 2009-2010::532153
17906,Year 2009-2010::532158
17907,Year 2009-2010::532159
17908,Year 2009-2010::532162
17909,Year 2009-2010::532163
17910,Year 2009-2010::532169
17911,Year 2009-2010::532171
17912,Year 2009-2010::532180
17913,Year 2009-2010::532188
17914,Year 2009-2010::532229
17915,Year 2009-2010::532233
17916,Year 2009-2010::532239
17917,Year 2009-2010::532247
17918,Year 2009-2010::532252
17919,Year 2009-2010::532253
17920,Year 2009-2010::532254
17921,Year 2009-2010::532263
17922,Year 2009-2010::532265
17923,Year 2009-2010::532279
17924,Year 2009-2010::532282
17925,Year 2009-2010::532284
17926,Year 2009-2010::532285
17927,Year 2009-2010::532286
17928,Year 2009-2010::532287
17929,Year 2009-2010::532288
17930,Year 2009-2010::532289
17931,Year 2009-2010::532290
17932,Year 2009-2010::532291
17933,Year 2009-2010::532292
17934,Year 2009-2010::532293
17935,Year 2009-2010::532294
17936,Year 2009-2010::532295
17937,Year 2009-2010::532296
17938,Year 2009-2010::532297
17939,Year 2009-2010::532298
17940,Year 2009-2010::532299
17941,Year 2009-2010::532300
17942,Year 2009-2010::532301
17943,Year 2009-2010::532302
17944,Year 2009-2010::532303
17945,Year 2009-2010::532304
17946,Year 2009-2010::532305
17947,Year 2009-2010::532306
17948,Year 2009-2010::532307
17949,Year 2009-2010::532308
17950,Year 2009-2010::532309
17951,Year 2009-2010::532310
17952,Year 2009-2010::532311
17953,Year 2009-2010::532312
17954,Year 2009-2010::532315
17955,Year 2009-2010::532316
17956,Year 2009-2010::532317
17957,Year 2009-2010::532318
17958,Year 2009-2010::532319
17959,Year 2009-2010::532324
17960,Year 2009-2010::532325
17961,Year 2009-2010::532328
17962,Year 2009-2010::532330
17963,Year 2009-2010::532331
17964,Year 2009-2010::532334
17965,Year 2009-2010::532335
17966,Year 2009-2010::532336
17967,Year 2009-2010::532337
17968,Year 2009-2010::532338
17969,Year 2009-2010::532339
17970,Year 2009-2010::532340
17971,Year 2009-2010::532342
17972,Year 2009-2010::532344
17973,Year 2009-2010::532346
17974,Year 2009-2010::532347
17975,Year 2009-2010::532348
17976,Year 2009-2010::532349
17977,Year 2009-2010::532350
17978,Year 2009-2010::532351
17979,Year 2009-2010::532352
17980,Year 2009-2010::532354
17981,Year 2009-2010::532355
17982,Year 2009-2010::532356
17983,Year 2009-2010::532357
17984,Year 2009-2010::532358
17985,Year 2009-2010::532360
17986,Year 2009-2010::532361
17987,Year 2009-2010::532363
17988,Year 2009-2010::532364
17989,Year 2009-2010::532365
17990,Year 2009-2010::532366
17991,Year 2009-2010::532369
17992,Year 2009-2010::532370
17993,Year 2009-2010::532371
17994,Year 2009-2010::532373
17995,Year 2009-2010::532377
17996,Year 2009-2010::532378
17997,Year 2009-2010::532382
17998,Year 2009-2010::532384
17999,Year 2009-2010::532386
18000,Year 2009-2010::532391
18001,Year 2009-2010::532408
18002,Year 2009-2010::532412
18003,Year 2009-2010::532416
18004,Year 2009-2010::532418
18005,Year 2009-2010::532419
18006,Year 2009-2010::532420
18007,Year 2009-2010::532421
18008,Year 2009-2010::532422
18009,Year 2009-2010::532423
18010,Year 2009-2010::532424
18011,Year 2009-2010::532425
18012,Year 2009-2010::532426
18013,Year 2009-2010::532427
18014,Year 2009-2010::532428
18015,Year 2009-2010::532429
18016,Year 2009-2010::532430
18017,Year 2009-2010::532431
18018,Year 2009-2010::532432
18019,Year 2009-2010::532433
18020,Year 2009-2010::532434
18021,Year 2009-2010::532435
18022,Year 2009-2010::532436
18023,Year 2009-2010::532437
18024,Year 2009-2010::532438
18025,Year 2009-2010::532440
18026,Year 2009-2010::532443
18027,Year 2009-2010::532445
18028,Year 2009-2010::532449
18029,Year 2009-2010::532452
18030,Year 2009-2010::532470
18031,Year 2009-2010::532475
18032,Year 2009-2010::532478
18033,Year 2009-2010::532482
18034,Year 2009-2010::532486
18035,Year 2009-2010::532494
18036,Year 2009-2010::532512
18037,Year 2009-2010::532541
18038,Year 2009-2010::532542
18039,Year 2009-2010::532543
18040,Year 2009-2010::532544
18041,Year 2009-2010::532545
18042,Year 2009-2010::532546
18043,Year 2009-2010::532547
18044,Year 2009-2010::532548
18045,Year 2009-2010::532549
18046,Year 2009-2010::532550
18047,Year 2009-2010::532551
18048,Year 2009-2010::532553
18049,Year 2009-2010::532554
18050,Year 2009-2010::532555
18051,Year 2009-2010::532556
18052,Year 2009-2010::532557
18053,Year 2009-2010::532558
18054,Year 2009-2010::532559
18055,Year 2009-2010::532560
18056,Year 2009-2010::532562
18057,Year 2009-2010::532563
18058,Year 2009-2010::532564
18059,Year 2009-2010::532565
18060,Year 2009-2010::532566
18061,Year 2009-2010::532567
18062,Year 2009-2010::532568
18063,Year 2009-2010::532569
18064,Year 2009-2010::532570
18065,Year 2009-2010::532571
18066,Year 2009-2010::532572
18067,Year 2009-2010::532573
18068,Year 2009-2010::532574
18069,Year 2009-2010::532575
18070,Year 2009-2010::532576
18071,Year 2009-2010::532577
18072,Year 2009-2010::532578
18073,Year 2009-2010::532579
18074,Year 2009-2010::532580
18075,Year 2009-2010::532581
18076,Year 2009-2010::532582
18077,Year 2009-2010::532584
18078,Year 2009-2010::532585
18079,Year 2009-2010::532587
18080,Year 2009-2010::532588
18081,Year 2009-2010::532589
18082,Year 2009-2010::532590
18083,Year 2009-2010::532591
18084,Year 2009-2010::532592
18085,Year 2009-2010::532593
18086,Year 2009-2010::532594
18087,Year 2009-2010::532595
18088,Year 2009-2010::532598
18089,Year 2009-2010::532599
18090,Year 2009-2010::532606
18091,Year 2009-2010::532607
18092,Year 2009-2010::532609
18093,Year 2009-2010::532610
18094,Year 2009-2010::532612
18095,Year 2009-2010::532613
18096,Year 2009-2010::532614
18097,Year 2009-2010::532615
18098,Year 2009-2010::532616
18099,Year 2009-2010::532617
18100,Year 2009-2010::532618
18101,Year 2009-2010::532626
18102,Year 2009-2010::532629
18103,Year 2009-2010::532634
18104,Year 2009-2010::532635
18105,Year 2009-2010::532636
18106,Year 2009-2010::532638
18107,Year 2009-2010::532639
18108,Year 2009-2010::532641
18109,Year 2009-2010::532642
18110,Year 2009-2010::532643
18111,Year 2009-2010::532644
18112,Year 2009-2010::532646
18113,Year 2009-2010::532647
18114,Year 2009-2010::532648
18115,Year 2009-2010::532649
18116,Year 2009-2010::532650
18117,Year 2009-2010::532651
18118,Year 2009-2010::532652
18119,Year 2009-2010::532653
18120,Year 2009-2010::532654
18121,Year 2009-2010::532655
18122,Year 2009-2010::532656
18123,Year 2009-2010::532657
18124,Year 2009-2010::532658
18125,Year 2009-2010::532659
18126,Year 2009-2010::532660
18127,Year 2009-2010::532661
18128,Year 2009-2010::532662
18129,Year 2009-2010::532663
18130,Year 2009-2010::532664
18131,Year 2009-2010::532665
18132,Year 2009-2010::532666
18133,Year 2009-2010::532667
18134,Year 2009-2010::532668
18135,Year 2009-2010::532669
18136,Year 2009-2010::532670
18137,Year 2009-2010::532671
18138,Year 2009-2010::532672
18139,Year 2009-2010::532673
18140,Year 2009-2010::532674
18141,Year 2009-2010::532675
18142,Year 2009-2010::532677
18143,Year 2009-2010::532678
18144,Year 2009-2010::532679
18145,Year 2009-2010::532680
18146,Year 2009-2010::532681
18147,Year 2009-2010::532682
18148,Year 2009-2010::532692
18149,Year 2009-2010::532699
18150,Year 2009-2010::532711
18151,Year 2009-2010::532719
18152,Year 2009-2010::532723
18153,Year 2009-2010::532725
18154,Year 2009-2010::532738
18155,Year 2009-2010::532741
18156,Year 2009-2010::532745
18157,Year 2009-2010::532746
18158,Year 2009-2010::532747
18159,Year 2009-2010::532748
18160,Year 2009-2010::532749
18161,Year 2009-2010::532750
18162,Year 2009-2010::532751
18163,Year 2009-2010::532752
18164,Year 2009-2010::532753
18165,Year 2009-2010::532754
18166,Year 2009-2010::532755
18167,Year 2009-2010::532756
18168,Year 2009-2010::532757
18169,Year 2009-2010::532758
18170,Year 2009-2010::532759
18171,Year 2009-2010::532760
18172,Year 2009-2010::532761
18173,Year 2009-2010::532762
18174,Year 2009-2010::532763
18175,Year 2009-2010::532764
18176,Year 2009-2010::532794
18177,Year 2009-2010::532795
18178,Year 2009-2010::532796
18179,Year 2009-2010::532798
18180,Year 2009-2010::532799
18181,Year 2009-2010::532800
18182,Year 2009-2010::532801
18183,Year 2009-2010::532802
18184,Year 2009-2010::532803
18185,Year 2009-2010::532804
18186,Year 2009-2010::532805
18187,Year 2009-2010::532806
18188,Year 2009-2010::532807
18189,Year 2009-2010::532808
18190,Year 2009-2010::532809
18191,Year 2009-2010::532810
18192,Year 2009-2010::532811
18193,Year 2009-2010::532812
18194,Year 2009-2010::532813
18195,Year 2009-2010::532814
18196,Year 2009-2010::532815
18197,Year 2009-2010::532816
18198,Year 2009-2010::532817
18199,Year 2009-2010::532818
18200,Year 2009-2010::532819
18201,Year 2009-2010::532821
18202,Year 2009-2010::532822
18203,Year 2009-2010::532823
18204,Year 2009-2010::532824
18205,Year 2009-2010::532825
18206,Year 2009-2010::532826
18207,Year 2009-2010::532827
18208,Year 2009-2010::532828
18209,Year 2009-2010::532829
18210,Year 2009-2010::532844
18211,Year 2009-2010::532846
18212,Year 2009-2010::532849
18213,Year 2009-2010::532850
18214,Year 2009-2010::532851
18215,Year 2009-2010::532853
18216,Year 2009-2010::532856
18217,Year 2009-2010::532871
18218,Year 2009-2010::532892
18219,Year 2009-2010::532896
18220,Year 2009-2010::532901
18221,Year 2009-2010::532905
18222,Year 2009-2010::532935
18223,Year 2009-2010::532950
18224,Year 2009-2010::532951
18225,Year 2009-2010::532952
18226,Year 2009-2010::532953
18227,Year 2009-2010::532954
18228,Year 2009-2010::532955
18229,Year 2009-2010::532956
18230,Year 2009-2010::532957
18231,Year 2009-2010::532959
18232,Year 2009-2010::532960
18233,Year 2009-2010::532961
18234,Year 2009-2010::532962
18235,Year 2009-2010::532963
18236,Year 2009-2010::532964
18237,Year 2009-2010::532965
18238,Year 2009-2010::532966
18239,Year 2009-2010::532968
18240,Year 2009-2010::532969
18241,Year 2009-2010::532971
18242,Year 2009-2010::532972
18243,Year 2009-2010::532973
18244,Year 2009-2010::532974
18245,Year 2009-2010::532976
18246,Year 2009-2010::532977
18247,Year 2009-2010::532978
18248,Year 2009-2010::532979
18249,Year 2009-2010::532980
18250,Year 2009-2010::532981
18251,Year 2009-2010::532982
18252,Year 2009-2010::532983
18253,Year 2009-2010::532984
18254,Year 2009-2010::532985
18255,Year 2009-2010::532986
18256,Year 2009-2010::532988
18257,Year 2009-2010::532989
18258,Year 2009-2010::532990
18259,Year 2009-2010::532991
18260,Year 2009-2010::532992
18261,Year 2009-2010::532993
18262,Year 2009-2010::532994
18263,Year 2009-2010::532995
18264,Year 2009-2010::532996
18265,Year 2009-2010::532997
18266,Year 2009-2010::532998
18267,Year 2009-2010::532999
18268,Year 2009-2010::533000
18269,Year 2009-2010::533001
18270,Year 2009-2010::533003
18271,Year 2009-2010::533004
18272,Year 2009-2010::533005
18273,Year 2009-2010::533006
18274,Year 2009-2010::533007
18275,Year 2009-2010::533008
18276,Year 2009-2010::533009
18277,Year 2009-2010::533010
18278,Year 2009-2010::533012
18279,Year 2009-2010::533013
18280,Year 2009-2010::533022
18281,Year 2009-2010::533025
18282,Year 2009-2010::533026
18283,Year 2009-2010::533027
18284,Year 2009-2010::533028
18285,Year 2009-2010::533029
18286,Year 2009-2010::533038
18287,Year 2009-2010::533041
18288,Year 2009-2010::533047
18289,Year 2009-2010::533053
18290,Year 2009-2010::533057
18291,Year 2009-2010::533058
18292,Year 2009-2010::533059
18293,Year 2009-2010::533060
18294,Year 2009-2010::533063
18295,Year 2009-2010::533064
18296,Year 2009-2010::533065
18297,Year 2009-2010::533066
18298,Year 2009-2010::533067
18299,Year 2009-2010::533069
18300,Year 2009-2010::533070
18301,Year 2009-2010::533071
18302,Year 2009-2010::533072
18303,Year 2009-2010::533073
18304,Year 2009-2010::533074
18305,Year 2009-2010::533075
18306,Year 2009-2010::533076
18307,Year 2009-2010::533077
18308,Year 2009-2010::533078
18309,Year 2009-2010::533079
18310,Year 2009-2010::533080
18311,Year 2009-2010::533082
18312,Year 2009-2010::533083
18313,Year 2009-2010::533084
18314,Year 2009-2010::533085
18315,Year 2009-2010::533086
18316,Year 2009-2010::533087
18317,Year 2009-2010::533088
18318,Year 2009-2010::533089
18319,Year 2009-2010::533091
18320,Year 2009-2010::533092
18321,Year 2009-2010::533093
18322,Year 2009-2010::533094
18323,Year 2009-2010::533095
18324,Year 2009-2010::533096
18325,Year 2009-2010::533097
18326,Year 2009-2010::533098
18327,Year 2009-2010::533101
18328,Year 2009-2010::533102
18329,Year 2009-2010::533103
18330,Year 2009-2010::533104
18331,Year 2009-2010::533105
18332,Year 2009-2010::533106
18333,Year 2009-2010::533110
18334,Year 2009-2010::533112
18335,Year 2009-2010::533113
18336,Year 2009-2010::533114
18337,Year 2009-2010::533115
18338,Year 2009-2010::533120
18339,Year 2009-2010::533123
18340,Year 2009-2010::533127
18341,Year 2009-2010::533128
18342,Year 2009-2010::533130
18343,Year 2009-2010::533131
18344,Year 2009-2010::533132
18345,Year 2009-2010::533133
18346,Year 2009-2010::533134
18347,Year 2009-2010::533135
18348,Year 2009-2010::533136
18349,Year 2009-2010::533137
18350,Year 2009-2010::533138
18351,Year 2009-2010::533139
18352,Year 2009-2010::533140
18353,Year 2009-2010::533141
18354,Year 2009-2010::533142
18355,Year 2009-2010::533143
18356,Year 2009-2010::533144
18357,Year 2009-2010::533145
18358,Year 2009-2010::533146
18359,Year 2009-2010::533147
18360,Year 2009-2010::533148
18361,Year 2009-2010::533149
18362,Year 2009-2010::533152
18363,Year 2009-2010::533154
